"Edition","Discipline","Event","Event_gender","NOC","City","Sport","Athlete","Gender","Olympic_Record","Olympic_Record_Type","Country","ISO","Continent","CityContinent","NumMedals","Value"
1904,"Wrestling Free.","+ 71.67kg (heavyweight)","M","USA","St. Louis","Wrestling","HANSEN, Bernhuff","Men","","","United States","US","Americas","Americas",1,1
1904,"Wrestling Free.","- 47.6kg (light-flyweight)","M","USA","St. Louis","Wrestling","CURRY, Robert","Men","","","United States","US","Americas","Americas",1,1
1904,"Wrestling Free.","47.6 - 52.16kg (flyweight)","M","USA","St. Louis","Wrestling","MEHNERT, George Nicholas","Men","","","United States","US","Americas","Americas",1,1
1904,"Wrestling Free.","52.16 - 56.7kg (bantamweight)","M","USA","St. Louis","Wrestling","NIFLOT, Isidor","Men","","","United States","US","Americas","Americas",1,1
1904,"Wrestling Free.","56.7 - 61.23kg (featherweight)","M","USA","St. Louis","Wrestling","BRADSHAW, Benjamin Joseph","Men","","","United States","US","Americas","Americas",1,1
1904,"Wrestling Free.","61.23 - 65.77kg (lightweight)","M","USA","St. Louis","Wrestling","ROEHM, Otto F.","Men","","","United States","US","Americas","Americas",1,1
1904,"Wrestling Free.","65.77 - 71.67kg (welterweight)","M","USA","St. Louis","Wrestling","ERICKSEN, Charles","Men","","","United States","US","Americas","Americas",1,1
1908,"Archery","continental style 50m","M","FRA","London","Archery","GRISOT, EugÃ¨ne G.","Men","","","France","FR","Europe","Europe",1,1
1908,"Archery","national round (60y - 50y)","W","GBR","London","Archery","NEWALL, Sybil Fenton Quenni","Women","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Archery","york round (100y - 80y - 60y)","M","GBR","London","Archery","DOD, William","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Artistic G.","individual all-round","M","ITA","London","Gymnastics","BRAGLIA, G. Alberto","Men","","","Italy","IT","Europe","Europe",1,1
1908,"Artistic G.","team competition","M","SWE","London","Gymnastics","","Men","","","Sweden","SE","Europe","Europe",1,1
1908,"Athletics","100m","M","RSA","London","Athletics","WALKER, Reginald","Men","","","South Africa","ZA","Africa","Europe",1,1
1908,"Athletics","10miles walk (16093m)","M","GBR","London","Athletics","LARNER, George Edward","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Athletics","110m hurdles","M","USA","London","Athletics","SMITHSON, Forrest","Men","","","United States","US","Americas","Europe",1,1
1908,"Athletics","1500m","M","USA","London","Athletics","SHEPPARD, Melvin","Men","","","United States","US","Americas","Europe",1,1
1908,"Athletics","200m","M","CAN","London","Athletics","KERR, Robert","Men","","","Canada","CA","Americas","Europe",1,1
1908,"Athletics","3200m steeplechase","M","GBR","London","Athletics","RUSSELL, Arthur","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Athletics","3500m walk","M","GBR","London","Athletics","LARNER, George Edward","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Athletics","3miles team (4828m)","M","GBR","London","Athletics","","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Athletics","400m","M","GBR","London","Athletics","HALSWELLE, Wyndham","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Athletics","400m hurdles","M","USA","London","Athletics","BACON, Charles Joseph","Men","","","United States","US","Americas","Europe",1,1
1908,"Athletics","4x400m relay","M","USA","London","Athletics","","Men","","","United States","US","Americas","Europe",1,1
1908,"Athletics","5 miles (8047m)","M","GBR","London","Athletics","VOIGT, Emil Robert","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Athletics","800m","M","USA","London","Athletics","SHEPPARD, Melvin","Men","","","United States","US","Americas","Europe",1,1
1908,"Athletics","discus throw","M","USA","London","Athletics","SHERIDAN, Martin","Men","","","United States","US","Americas","Europe",1,1
1908,"Athletics","discus throw ancient style","M","USA","London","Athletics","SHERIDAN, Martin","Men","","","United States","US","Americas","Europe",1,1
1908,"Athletics","hammer throw","M","USA","London","Athletics","FLANAGAN, John Jesus","Men","","","United States","US","Americas","Europe",1,1
1908,"Athletics","high jump","M","USA","London","Athletics","PORTER, Harry Franklin","Men","","","United States","US","Americas","Europe",1,1
1908,"Athletics","high jump, standing","M","USA","London","Athletics","EWRY, Ray","Men","","","United States","US","Americas","Europe",1,1
1908,"Athletics","javelin throw","M","SWE","London","Athletics","LEMMING, Eric","Men","","","Sweden","SE","Europe","Europe",1,1
1908,"Athletics","javelin throw freestyle","M","SWE","London","Athletics","LEMMING, Eric","Men","","","Sweden","SE","Europe","Europe",1,1
1908,"Athletics","long jump","M","USA","London","Athletics","IRONS, Francis C.","Men","","","United States","US","Americas","Europe",1,1
1908,"Athletics","long jump, standing","M","USA","London","Athletics","EWRY, Ray","Men","","","United States","US","Americas","Europe",1,1
1908,"Athletics","marathon","M","USA","London","Athletics","HAYES, John Joseph","Men","","","United States","US","Americas","Europe",1,1
1908,"Athletics","pole vault","M","USA","London","Athletics","","Men","","","United States","US","Americas","Europe",1,1
1908,"Athletics","shot put","M","USA","London","Athletics","ROSE, Ralph","Men","","","United States","US","Americas","Europe",1,1
1908,"Athletics","triple jump","M","GBR","London","Athletics","AHEARNE, Timoty J.","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Boxing","+ 71.67kg (heavyweight)","M","GBR","London","Boxing","OLDMAN, Albert Leonard","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Boxing","- 52.62kg (bantamweight)","M","GBR","London","Boxing","THOMAS, A. Henry","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Boxing","52.62 - 57.15kg (featherweight)","M","GBR","London","Boxing","GUNN, Richard Kenneth","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Boxing","57.15 - 63.5kg (lightweight)","M","GBR","London","Boxing","GRACE, Frederick","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Boxing","63.5 - 71.67kg (middleweight)","M","GBR","London","Boxing","DOUGLAS, John William Henry T.","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Cycling Track","100km","M","GBR","London","Cycling","BARTLETT, Charles Henry","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Cycling Track","1980 yards Pursuit, Team","M","GBR","London","Cycling","","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Cycling Track","2000m tandem","M","FRA","London","Cycling","","Men","","","France","FR","Europe","Europe",1,1
1908,"Cycling Track","20km","M","GBR","London","Cycling","KINGSBURY, Clarence Brickwood","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Cycling Track","5000m","M","GBR","London","Cycling","JONES, Benjamin","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Cycling Track","One lap (660y) sprint","M","GBR","London","Cycling","JOHNSON, Victor Louis","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Diving","10m platform","M","SWE","London","Aquatics","JOHANSSON, Hjalmar","Men","","","Sweden","SE","Europe","Europe",1,1
1908,"Diving","3m springboard","M","GER","London","Aquatics","ZÜRNER, Albert","Men","","","Germany","DE","Europe","Europe",1,1
1908,"Fencing","sabre individual","M","HUN","London","Fencing","FUCHS, Jenö","Men","","","Hungary","HU","Europe","Europe",1,1
1908,"Fencing","sabre team","M","HUN","London","Fencing","","Men","","","Hungary","HU","Europe","Europe",1,1
1908,"Fencing","épée individual","M","FRA","London","Fencing","ALIBERT, Gaston","Men","","","France","FR","Europe","Europe",1,1
1908,"Fencing","épée team","M","FRA","London","Fencing","","Men","","","France","FR","Europe","Europe",1,1
1908,"Figure skating","individual","M","SWE","London","Skating","SALCHOW, Ulrich","Men","","","Sweden","SE","Europe","Europe",1,1
1908,"Figure skating","individual","W","GBR","London","Skating","SYERS, Florence","Women","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Figure skating","pairs","X","GER","London","Skating","HÜBLER, Anna","Women","","","Germany","DE","Europe","Europe",2,0.5
1908,"Figure skating","pairs","X","GER","London","Skating","BURGER, Heinrich","Men","","","Germany","DE","Europe","Europe",2,0.5
1908,"Figure skating","special figures","M","RU1","London","Skating","PANIN, Nikolay","Men","","","Russian Empire","RU","Europe","Europe",1,1
1908,"Football","football","M","GBR","London","Football","","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Hockey","hockey","M","GBR","London","Hockey","","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Jeu de Paume","individual","M","USA","London","Jeu de paume","GOULD, Jay","Men","","","United States","US","Americas","Europe",1,1
1908,"Lacrosse","lacrosse","M","CAN","London","Lacrosse","","Men","","","Canada","CA","Americas","Europe",1,1
1908,"Polo","polo","M","GBR","London","Polo","","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Rackets","double","M","GBR","London","Rackets","","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Rackets","individual","M","GBR","London","Rackets","NOEL, Evan Baille","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Rowing","coxless pair (2-)","M","GBR","London","Rowing","","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Rowing","eight with coxswain (8+)","M","GBR","London","Rowing","","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Rowing","four without coxswain (4-)","M","GBR","London","Rowing","","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Rowing","single sculls (1x)","M","GBR","London","Rowing","BLACKSTAFFE, Harry Thomas","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Rugby","rugby","M","ANZ","London","Rugby","","Men","","","Australasia","AU","Oceania","Europe",1,1
1908,"Sailing","12m","X","GBR","London","Sailing","","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Sailing","6m","X","GBR","London","Sailing","","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Sailing","7m","X","GBR","London","Sailing","","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Sailing","8m","X","GBR","London","Sailing","","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Shooting","1000y free rifle, prone","M","GBR","London","Shooting","MILNER, Joshua Kearney","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Shooting","100m running deer, double shots","M","USA","London","Shooting","WINANS, Walter","Men","","","United States","US","Americas","Europe",1,1
1908,"Shooting","100m running deer, single shots","M","SWE","London","Shooting","SWAHN, Oscar","Men","","","Sweden","SE","Europe","Europe",1,1
1908,"Shooting","100m running deer, single shots, team","M","SWE","London","Shooting","","Men","","","Sweden","SE","Europe","Europe",1,1
1908,"Shooting","25y small bore rifle, disappearing target","M","GBR","London","Shooting","STYLES, William Kensett","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Shooting","25y small bore rifle, moving target","M","GBR","London","Shooting","FLEMING, John Francis","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Shooting","300m free rifle 3 positions (3x40 shots)","M","NOR","London","Shooting","HELGERUD, Albert","Men","","","Norway","NO","Europe","Europe",1,1
1908,"Shooting","50+100y small bore rifle, team","M","GBR","London","Shooting","","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Shooting","50m pistol (60 shots)","M","BEL","London","Shooting","VAN ASBROECK, Paul","Men","","","Belgium","BE","Europe","Europe",1,1
1908,"Shooting","50m rifle prone (60 shots)","M","GBR","London","Shooting","CARNELL, Arthur Ashton","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Shooting","50y army pistol, team","M","USA","London","Shooting","","Men","","","United States","US","Americas","Europe",1,1
1908,"Shooting","clay pigeons, team","M","GBR","London","Shooting","","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Shooting","free rifle, team","M","NOR","London","Shooting","","Men","","","Norway","NO","Europe","Europe",1,1
1908,"Shooting","rifle, team","M","USA","London","Shooting","","Men","","","United States","US","Americas","Europe",1,1
1908,"Shooting","trap (125 targets)","M","CAN","London","Shooting","EWING, Walter Henry","Men","","","Canada","CA","Americas","Europe",1,1
1908,"Swimming","100m backstroke","M","GER","London","Aquatics","BIEBERSTEIN, Arno","Men","","","Germany","DE","Europe","Europe",1,1
1908,"Swimming","100m freestyle","M","USA","London","Aquatics","DANIELS, Charles","Men","","","United States","US","Americas","Europe",1,1
1908,"Swimming","1500m freestyle","M","GBR","London","Aquatics","TAYLOR, Henry","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Swimming","200m breaststroke","M","GBR","London","Aquatics","HOLMAN, Frederick","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Swimming","400m freestyle","M","GBR","London","Aquatics","TAYLOR, Henry","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Swimming","4x200m freestyle relay","M","GBR","London","Aquatics","","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Tennis","doubles","M","GBR","London","Tennis","","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Tennis","doubles indoor","M","GBR","London","Tennis","","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Tennis","singles","M","GBR","London","Tennis","RITCHIE, Josiah George","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Tennis","singles","W","GBR","London","Tennis","CHAMBERS, Dorothy Katherine","Women","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Tennis","singles indoor","M","GBR","London","Tennis","GORE, Arthur Wentworth","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Tennis","singles indoor","W","GBR","London","Tennis","EASTLAKE-SMITH, Gwendoline","Women","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Tug of War","tug of war","M","GBR","London","Tug of War","","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Water Motorspor","8m class C","M","GBR","London","Water Motorsports","","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Water Motorspor","class B up to 60 feet","M","GBR","London","Water Motorsports","","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Water Motorspor","open class A","M","FRA","London","Water Motorsports","THUBRON, Emile","Men","","","France","FR","Europe","Europe",1,1
1908,"Water polo","water polo","M","GBR","London","Aquatics","","Men","","","United Kingdom","GB","Europe","Europe",1,1
1908,"Wrestling Free.","+ 73kg (heavyweight)","M","GBR","London","Wrestling","O'KELLY, George Cornelius","Men","","","United Kingdom","GB","Europe","Europe",1,1
